person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,cb_person_cred_hist_length,loan_percent_income
27,55000,3,10000,10.25,5,0.18
29,73000,7,12000,7.29,10,0.16
31,73000,3,12000,,8,0.16
29,55000,2,10000,12.53,9,0.18
32,55000,4,10000,14.42,9,0.18
28,55000,1,10000,9.32,8,0.18
27,73000,11,17000,7.88,6,0.23
28,73000,5,12000,13.11,9,0.16
34,55000,0,10000,9.51,5,0.18
28,73000,6,15000,11.83,9,0.21
27,55812,3,10000,6.54,10,0.18
35,56000,5,10000,12.42,5,0.18
31,73000,8,6800,7.74,8,0.09
33,56000,7,10000,11.36,6,0.18
33,56000,2,10000,7.74,5,0.18
28,73000,11,15000,,6,0.21
27,56253,11,10000,11.36,8,0.18
28,73008,2,14000,12.73,6,0.19
28,73073,8,4200,5.79,7,0.06
29,57000,5,10000,18.64,6,0.18
27,73200,5,18000,10.99,8,0.25
27,73200,7,15000,13.22,5,0.2
32,73200,1,7200,10.2,7,0.1
34,67392,0,15000,13.85,5,0.22
27,73400,10,2100,6.76,5,0.03
34,57000,1,10000,11.14,8,0.18
28,73500,12,10000,9.88,10,0.14
30,73524,2,10000,14.74,8,0.14
32,73527,11,12000,12.42,7,0.16
34,58000,11,10000,10.65,9,0.17
27,73580,3,19950,14.96,7,0.27
34,73600,10,15000,12.42,7,0.2
29,58000,3,10000,6.99,5,0.17
32,58000,3,10000,10.96,10,0.17
28,58100,4,10000,10.25,8,0.17
27,57800,11,16000,16.29,8,0.24
35,74000,13,5000,7.9,5,0.07
34,74000,10,17000,14.27,10,0.23
27,59004,3,10000,16.32,6,0.17
29,74000,4,12000,,9,0.16
27,74000,4,12100,16.89,9,0.16
32,74000,1,1200,7.49,9,0.02
28,74000,13,7800,10.99,7,0.11
29,54000,5,10000,13.49,9,0.19
32,74000,5,15000,11.11,7,0.2
30,74000,13,10500,10.74,8,0.14
30,74000,0,7625,,5,0.1
28,60000,8,10000,8.9,9,0.17
33,74000,2,20500,6.54,10,0.28
29,74000,8,25000,11.49,6,0.34
29,74000,0,9000,7.51,10,0.12
32,68000,6,1000,14.72,9,0.01
28,74000,6,18000,10.75,5,0.24
29,54000,12,10000,11.71,7,0.19
32,74000,3,5000,10.62,10,0.07
30,74000,14,14000,13.92,10,0.19
30,60000,,10000,6.03,7,0.17
32,60000,0,10000,12.42,9,0.17
32,74000,0,1800,8.94,10,0.02
30,60000,2,10000,7.49,7,0.17
28,54000,2,10000,16.49,7,0.19
35,74000,9,8200,8,5,0.11
28,74000,12,5450,12.67,6,0.07
34,74004,6,7200,6.62,7,0.1
35,60000,7,10000,11.11,9,0.17
29,74004,2,10000,11.86,8,0.14
29,74004,13,13000,11.26,6,0.18
28,54000,11,10000,16.02,8,0.19
33,60000,5,10000,5.79,5,0.17
34,60000,1,10000,9.62,9,0.17
28,60000,4,10000,6.54,6,0.17
34,74256,1,11000,9.25,9,0.15
32,74280,4,6400,,10,0.09
32,74346,16,7000,7.9,9,0.09
29,74360,7,8725,5.99,7,0.12
28,74400,7,12000,,6,0.16
29,60000,5,10000,7.88,8,0.17
27,54000,4,10000,15.95,9,0.19
30,74400,8,7500,,7,0.1
31,74400,11,13000,7.88,10,0.17
27,68400,8,8000,14.26,7,0.12
32,60000,4,10000,7.51,9,0.17
29,54000,0,10000,14.96,9,0.19
28,74600,12,9500,10.78,9,0.13
31,74628,12,15000,12.99,5,0.2
34,74700,10,14000,9.91,5,0.19
29,60000,4,10000,8.59,5,0.17
28,74778,13,6000,13.98,9,0.08
34,60000,14,10000,13.57,6,0.17
27,74800,1,21000,10.59,7,0.28
27,60000,1,10000,13.22,7,0.17
28,68900,1,18000,17.39,7,0.26
28,75000,11,12000,12.69,5,0.16
29,60000,11,10000,11.97,5,0.17
27,60132,11,10000,10.62,6,0.17
29,75000,1,18000,12.42,9,0.24
33,60626,3,10000,10.74,6,0.16
30,75000,14,10000,14.27,6,0.13
29,61000,12,10000,16.07,9,0.16
28,75000,3,15000,8.9,9,0.2
35,75000,9,7600,,7,0.1
27,43200,9,4000,13.48,7,0.09
34,44000,2,4000,10.36,9,0.09
33,75000,,6000,7.9,8,0.08
32,75000,12,12000,10.65,5,0.16
27,75000,0,7500,8.9,10,0.1
29,75000,5,6000,12.69,7,0.08
28,45000,0,4000,,8,0.09
28,75000,5,16800,6.03,8,0.22
35,75000,5,4000,14.27,5,0.05
27,75000,6,3500,6.03,10,0.05
29,39000,0,4000,15.99,5,0.1
28,75000,2,15000,14.65,7,0.2
32,75000,14,5600,15.96,9,0.07
31,45000,0,4000,13.43,6,0.09
28,69000,4,30000,,9,0.43
27,75000,4,6625,,10,0.09
30,75000,3,18750,7.9,6,0.25
31,75000,8,16500,16.77,8,0.22
30,45200,0,4000,10.59,8,0.09
29,45204,8,4000,11.48,7,0.09
35,75000,2,20000,13.49,5,0.27
32,75000,8,14000,6.03,10,0.19
27,45468,2,4000,13.99,5,0.09
33,75000,6,6000,7.51,8,0.08
32,75000,4,12000,11.71,6,0.16
31,62004,1,10000,12.84,5,0.16
34,75000,3,3000,7.9,5,0.04
31,69000,15,4050,7.51,7,0.06
35,69000,2,25500,17.27,5,0.37
29,63000,13,10000,7.49,8,0.16
29,63000,5,10000,15.33,9,0.16
33,75000,13,25000,10.65,7,0.33
27,64000,0,10000,15.27,10,0.16
32,64000,1,10000,12.69,10,0.16
29,75000,2,8000,12.99,10,0.11
29,75000,8,4200,5.42,9,0.06
30,64000,4,10000,11.99,6,0.16
28,64000,1,10000,11.66,8,0.16
28,64125,2,10000,10.65,7,0.16
31,75000,4,13800,,9,0.18
29,75000,6,8000,5.42,5,0.11
31,75000,6,3000,8.49,5,0.04
29,64500,5,10000,8.94,7,0.16
29,75000,2,9000,,6,0.12
32,75000,6,5000,11.49,8,0.07
28,64600,3,10000,13.48,7,0.15
33,75000,6,10000,10.99,10,0.13
32,75000,5,16000,13.49,8,0.21
31,64900,2,10000,7.66,5,0.15
30,75000,11,5000,,10,0.07
35,59000,5,10000,13.49,10,0.17
30,65000,3,10000,14.27,7,0.15
29,75000,,5000,15.62,10,0.07
33,65000,4,10000,11.99,9,0.15
27,75000,11,16000,16.89,5,0.21
29,75000,9,8000,11.99,5,0.11
31,75000,5,2500,12.99,5,0.03
30,65000,3,10000,12.73,6,0.15
27,58650,11,4000,5.42,6,0.06
28,65000,12,10000,14.96,6,0.15
28,65004,12,10000,7.88,6,0.15
27,66000,6,10000,7.9,7,0.15
35,75000,9,10000,7.29,9,0.13
29,66000,4,10000,7.9,6,0.15
28,66000,9,10000,7.9,9,0.15
32,66000,4,10000,11.71,9,0.15
33,66500,13,10000,10.95,6,0.15
35,75000,1,9000,5.79,9,0.12
31,75000,2,12000,7.29,10,0.16
29,75000,3,16950,10.37,10,0.23
27,75000,11,10000,,7,0.13
30,67202,4,10000,,7,0.15
35,67500,3,10000,10.65,7,0.15
28,58650,5,20000,14.91,10,0.29
29,68000,2,10000,14.27,8,0.15
32,62000,8,10000,17.27,7,0.16
29,68000,1,10000,10.65,5,0.15
34,75000,0,20000,13.06,8,0.27
34,75000,6,8000,5.42,10,0.11
30,68000,7,10000,10.75,7,0.15
27,68000,0,10000,,5,0.15
34,75000,14,10000,11.11,10,0.13
28,68496,8,10000,,5,0.15
29,68500,4,10000,12.53,7,0.15
30,68580,3,10000,7.88,10,0.15
29,75000,11,10000,5.42,9,0.13
34,69204,4,10000,12.18,6,0.14
30,75000,0,15000,12.98,8,0.2
33,75000,6,12000,5.42,10,0.16
27,70000,11,10000,10.65,10,0.14
29,75000,7,6125,,8,0.08
28,69000,9,15000,6.54,5,0.22
31,70000,0,10000,,8,0.14
33,75000,5,17000,6.54,5,0.23
29,70000,1,10000,,8,0.14
35,70000,1,10000,13.98,7,0.14
27,75000,6,10000,5.79,7,0.13
32,75000,16,5000,12.61,10,0.07
35,70000,4,10000,16.45,10,0.14
28,70000,2,10000,13.48,9,0.14
28,75000,12,16000,6.17,6,0.21
27,70000,2,10000,10.99,6,0.14
35,70360,8,10000,6.62,5,0.14
30,75000,0,10000,7.88,5,0.13
30,75000,12,8000,7.14,9,0.11
32,75000,3,10000,10.38,10,0.13
29,75000,3,4000,10.75,9,0.05
27,71020,1,10000,12.53,6,0.14
33,75000,2,10000,7.88,9,0.13
30,75000,11,15000,7.88,9,0.2
29,58650,5,3000,17.19,6,0.04
29,71500,2,10000,13.57,6,0.14
29,75000,3,12000,7.51,5,0.16
33,75000,17,12000,,8,0.16
31,75000,3,12000,10.38,10,0.16
30,75000,2,21000,14.35,5,0.28
30,66000,5,10000,14.83,9,0.15
30,72000,1,10000,9.99,7,0.14
34,72000,2,10000,7.51,7,0.14
28,75000,6,10500,,9,0.14
27,75000,3,4000,11.49,7,0.05
34,75000,6,6000,7.51,7,0.08
28,66000,12,10000,15.7,5,0.15
27,75000,3,25000,13.85,10,0.33
29,75000,11,4200,10.99,6,0.06
28,69000,5,25000,19.41,5,0.36
34,73000,0,10000,11.11,10,0.14
32,73000,4,10000,8.59,8,0.14
32,75000,10,20000,16.45,8,0.27
28,75000,9,9600,10.62,7,0.13
28,74000,12,10000,11.71,8,0.14
33,74000,3,10000,,8,0.14
33,74520,4,10000,16.89,10,0.13
27,75000,4,20150,11.36,6,0.27
33,75000,4,10000,,6,0.13
28,75000,6,10000,7.9,5,0.13
35,75000,2,25000,10.99,7,0.33
27,75000,5,8500,17.19,5,0.11
29,75000,4,14400,13.92,9,0.19
32,75000,10,22000,13.92,10,0.29
32,75000,3,10000,7.29,10,0.13
32,75000,2,2000,15.65,10,0.03
30,75000,2,10000,7.29,9,0.13
27,75000,9,10000,9.63,9,0.13
34,75000,2,10000,10,8,0.13
27,75000,0,23200,,9,0.31
34,58650,7,12000,20.17,10,0.17
32,75000,5,15000,13.57,6,0.2
31,75000,8,15600,11.83,5,0.21
30,75000,4,15000,11.48,7,0.2
28,75000,2,20000,12.18,5,0.27
28,75000,3,6000,11.48,8,0.08
27,75000,1,18000,13.57,9,0.24
31,75000,1,10000,13.47,6,0.13
28,75000,10,9800,,7,0.13
29,75000,9,10000,11.48,10,0.13
28,77250,1,10000,9.2,7,0.13
31,60775,4,10000,16.49,6,0.14
31,75000,3,8000,18.21,7,0.11
34,75000,2,8400,,8,0.11
29,75000,1,12000,9.63,6,0.16
32,75000,0,10000,11.89,5,0.13
31,78504,2,10000,11.41,8,0.13
35,79000,7,10000,7.51,8,0.13
33,75000,13,4000,14.11,7,0.05
28,75000,5,10000,12.21,5,0.13
28,79200,6,10000,7.66,10,0.13
29,80000,3,10000,17.27,8,0.13
30,69000,3,8500,,5,0.12
34,80000,6,10000,9.91,7,0.13
28,75000,4,7200,15.05,6,0.1
31,75000,0,20000,14.74,10,0.27
31,80000,6,10000,,9,0.13
27,75000,11,6000,13.47,7,0.08
27,75000,0,4200,9.32,8,0.06
27,75000,2,8000,10.95,7,0.11
33,75000,3,15000,12.21,10,0.2
34,75000,7,6500,9.38,7,0.09
31,80000,3,10000,7.66,7,0.13
27,75000,1,3900,10.51,8,0.05
27,58650,5,7500,15.07,9,0.11
28,75000,12,15250,11.34,5,0.2
33,75000,17,6000,7.68,7,0.08
29,75000,0,3000,9.45,10,0.04
30,69000,0,14000,10.14,10,0.2
31,80000,0,10000,8.59,6,0.13
27,75000,11,21000,15.2,8,0.28
27,75000,0,7500,8.38,6,0.1
29,69000,2,25000,12.8,5,0.36
27,80004,11,10000,15.2,7,0.12
35,75000,5,5000,8.7,9,0.07
35,80004,5,10000,7.51,10,0.12
30,81004,3,10000,6.91,9,0.12
27,75288,12,18050,10,10,0.24
32,75333,1,15000,11.58,5,0.2
27,75400,3,6000,7.74,9,0.08
27,75500,8,9000,7.9,5,0.12
28,75500,12,3500,14.91,9,0.05
35,75573,9,22000,9.88,8,0.29
29,83000,13,10000,11.99,6,0.12
27,75600,4,25000,13.61,6,0.33
28,83004,3,10000,11.86,10,0.12
28,65984,12,10000,15.33,5,0.13
27,75670,0,10000,8.94,10,0.13
30,75689,13,10000,13.48,8,0.13
33,75693,5,22000,10.25,10,0.29
27,77976,2,10000,13.85,5,0.13
29,59354,5,9600,13.67,10,0.14
27,75852,0,4000,9.32,9,0.05
33,78000,7,10000,13.06,9,0.13
30,59497,4,17000,16.89,8,0.24
29,75996,3,8000,10.74,10,0.11
32,84456,5,10000,9.88,10,0.12
33,84996,17,10000,8,10,0.12
27,84996,12,10000,10.51,7,0.12
29,76000,13,28000,16.77,10,0.37
33,85000,0,10000,,5,0.12
30,85000,4,10000,6.62,9,0.12
27,76000,7,6400,10.65,7,0.08
28,70000,12,9000,5.42,7,0.13
34,85000,3,10000,12.87,7,0.12
30,85000,0,10000,13.16,10,0.12
27,76000,11,12000,,6,0.16
35,76000,6,10000,5.42,10,0.13
30,76000,5,6250,7.88,10,0.08
27,85248,0,10000,9.99,9,0.12
27,76000,2,10000,10.99,9,0.13
29,88000,7,10000,7.51,5,0.11
27,88000,4,10000,7.51,7,0.11
31,89000,1,10000,10.99,9,0.11
27,89904,1,10000,10,5,0.11
34,70000,7,17000,11.14,8,0.24
31,78000,15,10000,14.27,10,0.13
27,90000,7,10000,14.27,8,0.11
30,76080,8,12000,11.14,5,0.16
29,76176,12,4800,6.99,7,0.06
30,76200,3,3200,8.49,7,0.04
29,76200,13,20000,6.91,7,0.26
33,76248,17,10400,7.66,5,0.14
27,90000,4,10000,7.49,10,0.11
30,90000,14,10000,15.62,6,0.11
30,76404,14,12000,6.54,5,0.16
27,90000,3,10000,7.66,7,0.11
28,76500,12,10000,12.42,7,0.13
29,76500,13,13475,8.94,9,0.18
32,90000,2,10000,11.12,8,0.11
29,76596,14,17600,13.16,7,0.23
30,90000,4,10000,14.18,10,0.11
27,76788,0,17000,12.42,10,0.22
27,60174,11,3025,10.99,10,0.04
27,76800,3,5000,11.49,7,0.07
29,76800,,2400,9.62,10,0.03
27,70800,0,20000,21.21,8,0.28
28,76992,8,1800,12.18,8,0.02
31,77000,4,10000,14.65,5,0.13
32,77000,9,10000,16.77,8,0.13
30,80004,2,10000,12.21,6,0.12
31,77000,15,6000,12.69,8,0.08
27,77000,12,4900,6.03,7,0.06
28,77000,4,2600,11.71,5,0.03
29,93000,1,10000,11.14,8,0.11
33,77000,9,12000,7.29,10,0.16
27,77000,11,18500,11.11,10,0.24
34,95000,7,10000,9.99,6,0.11
30,77000,4,8000,7.14,7,0.1
35,60350,15,25000,16.82,5,0.35
29,95000,1,10000,10.38,5,0.11
29,77000,3,5000,7.14,7,0.06
30,77000,5,1500,6.39,7,0.02
30,77000,2,25000,12.18,10,0.32
27,71000,0,5000,17.39,9,0.07
27,102000,2,10150,,6,0.1
28,77000,5,15000,12.21,5,0.19
27,146000,3,10175,12.99,6,0.07
35,77040,8,5900,5.99,7,0.08
29,44000,0,10200,10.2,8,0.23
27,77065,11,23700,6.17,10,0.31
27,48000,5,10200,10.38,10,0.21
28,54400,0,10200,16.89,5,0.16
29,77248,13,21600,13.85,7,0.28
28,90000,1,10200,8.9,8,0.11
35,77268,11,7500,11.03,7,0.1
30,77270,9,3000,7.74,5,0.04
29,77367,12,1000,7.37,9,0.01
31,21000,15,11000,8.59,6,0.52
29,71400,14,10000,14.27,8,0.14
28,77500,3,8000,8.49,7,0.1
32,77500,3,13000,,10,0.17
30,77500,2,9000,7.88,7,0.12
27,30000,8,11000,9.91,10,0.37
28,77544,2,15000,16.63,5,0.19
28,71652,11,25000,20.03,9,0.35
33,32400,8,11000,6.99,10,0.34
31,77940,3,16250,10.99,10,0.21
29,78000,2,18000,6.62,5,0.23
33,78000,17,3200,13.49,6,0.04
29,35000,4,11000,8.59,10,0.31
33,78000,6,20000,15.96,10,0.26
28,78000,0,19700,7.9,9,0.25
28,78000,7,10000,9.91,5,0.13
27,120000,2,11050,12.69,7,0.09
31,72000,4,9000,15.96,5,0.13
30,78000,1,26000,15.96,5,0.33
28,78000,12,12000,10.99,10,0.15
27,39000,6,11100,,9,0.28
27,61200,3,13000,8.49,10,0.18
28,78000,1,5000,12.99,7,0.06
32,78000,3,8000,6.99,10,0.1
29,72000,12,12000,15.62,9,0.17
35,78000,9,9450,10.99,8,0.12
29,78000,0,9600,,5,0.12
32,50000,3,11100,10.59,10,0.22
31,75000,5,11100,6.03,5,0.15
27,78000,6,15275,16.89,6,0.2
33,34000,17,11175,14.96,8,0.33
30,30809,1,11200,11.99,7,0.36
33,78000,17,10000,,10,0.13
34,33500,0,11200,12.21,9,0.33
28,78000,5,12000,5.79,5,0.15
31,34800,7,11200,13.23,7,0.32
29,34900,2,11200,9.99,10,0.32
33,35000,5,11200,10.36,9,0.32
31,35000,3,11200,11.12,6,0.32
27,78000,0,5000,5.42,7,0.06
30,78000,2,20000,11.11,5,0.26
31,78000,9,5000,5.79,10,0.06
29,78000,13,14400,,7,0.18
28,78000,12,13000,,9,0.17
31,78000,6,8000,10,6,0.1
35,78000,9,10000,6.54,8,0.13
27,78000,2,7000,9.62,6,0.09
28,78000,12,5250,5.79,10,0.07
30,78000,2,10800,10.36,9,0.14
33,45600,0,11200,5.79,8,0.25
31,46000,4,11200,14.27,6,0.24
28,46739,0,11200,13.48,8,0.24
27,72000,11,5000,11.86,10,0.07
27,78000,3,12000,15.58,7,0.15
31,48000,5,11200,,5,0.23
28,48000,1,11200,14.26,6,0.23
32,78000,5,5400,7.88,6,0.07
30,46800,7,11200,13.98,7,0.24
33,55259,15,11200,17.49,5,0.2
35,40000,3,11325,15.96,10,0.28
29,78000,13,10000,12.73,7,0.13
29,60000,2,11200,14.22,10,0.19
27,78000,4,6000,12.18,10,0.08
27,78000,1,5125,8.59,8,0.07
33,78000,3,20000,12.18,8,0.26
27,78000,2,15000,8.94,7,0.19
28,63000,1,11200,12.99,7,0.18
35,72000,2,20000,16.7,9,0.28
32,63800,6,11200,14.74,8,0.18
34,60500,3,11200,15.62,10,0.19
29,61200,2,15000,17.58,5,0.21
33,70000,0,11200,8.94,6,0.16
30,72000,5,7500,9.76,9,0.1
30,69000,3,11200,12.42,6,0.16
30,75000,6,11200,13.16,5,0.15
32,78096,4,10000,10.99,5,0.13
34,74000,3,11200,11.66,10,0.15
35,78252,19,30000,17.58,8,0.38
35,83000,19,11200,10.65,10,0.13
28,85000,7,11200,9.91,10,0.13
29,78300,1,10000,18.09,9,0.13
34,78301,6,17000,6.62,9,0.22
32,78400,2,1200,10,5,0.02
29,87500,2,11200,,8,0.13
28,78408,,6000,15.23,8,0.08
31,78408,10,15000,12.18,8,0.19
30,78411,15,15850,11.14,5,0.2
28,78465,9,14000,11.36,10,0.18
27,101000,2,11200,10.99,6,0.11
31,79050,7,11200,13.99,8,0.12
35,78750,3,10750,12.23,8,0.14
35,78862,14,25000,12.49,9,0.32
29,42000,1,11300,9.99,5,0.27
35,56472,5,11300,14.42,7,0.2
28,78996,10,12000,13.16,5,0.15
29,25000,4,11325,,5,0.45
33,43200,6,11350,7.88,7,0.26
31,35000,1,11400,6.91,8,0.33
27,79000,6,13000,,8,0.16
31,79000,14,20000,13.49,6,0.25
32,79000,0,7800,,8,0.1
30,79000,11,20000,13.72,10,0.25
27,52500,7,11425,7.51,7,0.22
27,79000,4,9000,6.76,10,0.11
30,79000,14,7500,7.14,8,0.09
27,79000,11,2875,14.59,10,0.04
32,30000,1,11450,9.99,6,0.38
27,73000,0,10500,11.83,6,0.14
29,79000,1,7000,,9,0.09
28,79000,4,2000,16,10,0.03
34,79000,1,4800,9.32,6,0.06
30,79000,3,6000,9.63,8,0.08
31,79000,1,5000,8,9,0.06
29,40000,7,11450,8.49,5,0.29
30,65000,14,11475,13.72,6,0.18
28,22188,9,11500,8.49,5,0.52
31,79100,4,19150,6.99,7,0.24
33,79112,17,4000,10.36,6,0.05
29,79200,,8000,5.42,9,0.1
28,25200,5,11500,14.46,6,0.46
27,79200,1,15000,17.14,8,0.19
27,30000,2,11500,10.36,6,0.38
30,79416,12,6000,13.49,8,0.08
27,30000,6,11500,10.36,7,0.38
33,79440,12,5525,13.85,9,0.07
30,32000,15,11500,15.23,6,0.36
29,32000,3,11500,14.22,7,0.36
35,79500,5,9600,14.61,5,0.12
28,79536,12,16425,7.9,8,0.21
27,34928,1,11500,16,5,0.33
30,36000,5,11500,15.27,8,0.32
32,40000,2,7000,12.68,10,0.17
28,30000,0,11500,14.46,5,0.38
35,79750,5,35000,11.99,5,0.44
27,38500,0,11500,12.42,9,0.3
31,79800,3,5000,6.91,9,0.06
29,79800,2,6000,7.14,8,0.08
32,79872,4,12000,12.68,10,0.15
29,79894,7,20000,14.96,10,0.25
33,79985,6,8000,21.36,5,0.1
28,40000,2,5000,10,5,0.13
28,79995,3,15000,,10,0.19
35,48000,3,11500,11.11,9,0.24
35,50000,4,11500,12.42,8,0.23
35,40000,0,5000,6.92,5,0.13
28,80000,5,9000,12.69,6,0.11
29,74000,13,11500,11.71,10,0.16
32,74500,1,11500,7.05,8,0.15
33,92259,2,11500,10,7,0.12
35,110000,2,11500,11.49,10,0.1
27,78262,4,11525,,8,0.15
34,80000,,15000,6.03,10,0.19
32,65000,2,11600,13.49,8,0.18
34,74000,13,10000,15.96,10,0.14
27,80000,11,8500,6.03,6,0.11
32,25000,4,11700,12.68,10,0.47
31,35000,6,11700,13.06,9,0.33
27,44004,1,11750,15.31,8,0.27
29,80000,13,10000,7.9,9,0.13
28,80000,12,12000,6.03,6,0.15
27,98000,3,11750,13.47,6,0.12
28,80000,12,8400,7.9,5,0.1
30,80000,2,3000,6.62,9,0.04
27,80000,11,7500,11.71,10,0.09
27,80000,4,6000,6.03,10,0.07
33,30000,3,11975,9.99,8,0.4
27,42000,1,11975,12.53,6,0.29
31,80000,13,20000,8.9,10,0.25
33,58344,5,11975,16.29,9,0.21
27,80000,7,7400,12.69,7,0.09
32,80000,15,12000,5.99,8,0.15
30,22452,2,12000,7.29,5,0.53
29,80000,14,25000,7.49,7,0.31
34,80000,4,11000,10.99,6,0.14
32,24000,2,12000,,8,0.5
30,62900,2,10000,,6,0.14
27,80000,2,12000,6.99,6,0.15
28,25000,1,12000,9.83,9,0.48
30,80000,0,11000,,6,0.14
34,25200,6,12000,13.48,10,0.48
30,25536,,12000,14.79,10,0.47
29,80000,5,22000,10.59,10,0.28
27,80000,5,35000,,8,0.44
34,80000,3,3600,5.99,9,0.04
28,80000,6,4400,,5,0.06
32,80000,14,15350,8.49,7,0.19
27,26237,0,12000,13.22,5,0.46
32,26400,12,12000,6.17,9,0.45
29,27000,1,12000,13.24,6,0.44
27,28000,8,12000,7.51,9,0.43
30,28000,5,12000,14.22,8,0.43
28,28080,0,12000,7.88,5,0.43
31,80000,7,25000,9.99,10,0.31
27,80000,6,23750,10.99,9,0.3
34,30000,2,12000,,6,0.4
28,30000,4,12000,6.62,7,0.4
34,30000,2,12000,8.9,8,0.4
29,30000,0,12000,10.36,7,0.4
30,80000,7,16800,10.99,8,0.21
30,30000,4,12000,15.21,6,0.4
27,30000,5,12000,11.36,9,0.4
28,80000,11,16000,5.99,7,0.2
30,80000,1,4975,10.59,9,0.06
31,30000,4,12000,10.39,9,0.4
34,80000,5,12000,7.49,9,0.15
34,30412,4,12000,10.38,5,0.39
30,31200,0,12000,16.45,7,0.38
35,80000,5,15000,15.99,9,0.19
30,80000,2,6000,14.17,6,0.07
31,74000,13,1500,12.68,10,0.02
31,80000,4,16000,13.8,9,0.2
29,32000,3,12000,,9,0.38
31,80000,6,12750,7.29,10,0.16
27,80000,0,8000,9.63,6,0.1
28,32000,12,12000,7.88,9,0.38
28,32400,3,12000,14.26,10,0.37
31,80000,10,10000,,5,0.13
29,32800,13,12000,16.45,9,0.37
32,33000,1,12000,6.54,8,0.36
28,80000,5,15000,14.17,8,0.19
28,80000,0,6500,11.11,7,0.08
27,80000,3,3000,11.11,7,0.04
27,33000,3,12000,10.75,5,0.36
28,33280,6,12000,7.66,9,0.36
27,80000,0,10000,12.68,5,0.13
33,80000,9,6000,11.11,7,0.07
27,80000,11,16000,6.91,5,0.2
33,80000,5,24000,14.46,6,0.3
31,80000,4,12400,9.99,6,0.15
30,80000,4,10750,6.17,5,0.13
28,80000,1,3000,6.54,9,0.04
31,34000,0,12000,13.16,9,0.35
27,80000,4,15000,6.54,8,0.19
31,80000,13,12000,5.79,10,0.15
27,40000,11,6400,9.32,6,0.16
29,34999,2,12000,11.58,10,0.34
29,80000,14,5000,15.21,6,0.06
27,35000,8,12000,9.91,8,0.34
29,80000,2,4500,6.76,10,0.06
27,35000,0,12000,7.29,6,0.34
28,80000,8,9600,7.51,6,0.12
29,74000,3,3000,16.32,6,0.04
32,35100,,12000,5.99,10,0.34
35,80000,8,15000,,9,0.19
35,36000,9,12000,16.29,9,0.33
29,36000,13,12000,7.49,10,0.33
29,36000,6,12000,7.49,7,0.33
27,80000,3,14500,10.75,6,0.18
28,36000,2,12000,5.42,10,0.33
27,80000,4,24000,11.12,10,0.3
33,36000,9,12000,7.29,6,0.33
32,80000,6,13000,7.88,10,0.16
29,36000,1,12000,12.21,9,0.33
30,36400,2,12000,10.65,9,0.33
28,36888,5,12000,,7,0.33
28,80000,13,21000,11.36,7,0.26
32,37076,3,12000,12.42,7,0.32
27,80000,1,20000,11.36,5,0.25
30,80000,6,12000,,8,0.15
33,80000,1,6000,7.88,10,0.07
28,80000,12,2500,,7,0.03
30,37500,5,12000,,6,0.32
28,37500,4,12000,,9,0.32
29,37920,2,12000,13.48,10,0.32
34,80000,7,19000,10.62,10,0.24
27,38000,0,12000,6.62,10,0.32
32,80000,2,10000,11.14,9,0.13
32,38000,2,12000,12.42,6,0.32
27,80000,11,5000,11.14,7,0.06
31,80000,5,6000,7.4,9,0.07
33,80000,4,12000,11.14,6,0.15
29,80000,0,24000,12.87,9,0.3
29,80000,2,5000,7.74,9,0.06
28,80000,1,3100,7.05,9,0.04
28,38295,5,12000,,7,0.31
27,39996,1,8000,12.53,6,0.2
34,62900,11,18000,8.94,5,0.24
27,80000,11,20000,,10,0.25
28,38500,2,12000,10.75,5,0.31
28,80000,12,12000,12.18,5,0.15
28,38643,7,12000,11.58,8,0.31
31,80000,6,7500,12.18,7,0.09
30,80000,14,8000,13.92,8,0.1
29,80000,13,16000,12.84,7,0.2
27,80000,2,9000,12.21,8,0.11
28,39000,0,12000,12.53,9,0.31
32,62900,5,2750,,7,0.04
34,80000,4,12000,,10,0.15
31,80000,0,15000,10.95,8,0.19
28,80000,8,13000,13.47,5,0.16
30,80000,0,8000,15.05,5,0.1
27,62900,1,8000,11.46,8,0.11
28,74000,6,7000,15.38,9,0.09
28,80000,2,16000,11.66,7,0.2
33,80000,12,9000,11.97,7,0.11
27,80000,11,5000,8,6,0.06
28,80000,1,20000,13.24,8,0.25
27,40000,4,12000,12.69,8,0.3
31,40000,5,12000,11.99,5,0.3
35,80004,2,3200,11.11,7,0.04
28,40000,12,12000,11.11,5,0.3
31,80004,9,3500,12.61,10,0.04
27,40000,8,12000,10.37,9,0.3
28,80004,5,12000,6.91,6,0.15
31,80004,9,5500,10.75,8,0.07
28,80004,2,22750,11.49,6,0.28
28,34000,0,12000,14.61,8,0.35
30,34000,0,12000,12.87,6,0.35
35,80004,0,14400,10.95,5,0.18
32,40000,3,12000,11.89,10,0.3
30,40000,13,12000,9.2,8,0.3
30,34046,2,12000,14.96,6,0.35
32,34310,2,12000,14.96,8,0.35
30,80256,11,24000,7.49,7,0.3
34,80300,3,15000,12.73,9,0.19
35,80308,3,12000,7.88,10,0.15
29,41004,6,12000,10,7,0.29
28,74400,3,20000,,8,0.27
32,35830,,12000,7.51,7,0.33
29,80400,13,8000,7.14,10,0.1
32,42000,13,12000,7.51,8,0.29
31,42000,12,12000,,9,0.29
27,42000,2,12000,10.65,7,0.29
29,80496,2,10000,13.72,10,0.12
